day,symbol,avg_entity_sentiment,avg_event_sentiment,avg_story_traffic,avg_event_relevance
2014-06-18T00:00:00.000-04,AAPL,21.6889,20.8992,353006972.9,79.2381
2014-06-19T00:00:00.000-04,AAPL,40.2727,41.4792,92219389.27,57.761
2014-06-20T00:00:00.000-04,AAPL,3.0537,4.7427,221862092.9,75.6341
2014-06-21T00:00:00.000-04,AAPL,18.9412,19.1118,377055697.5,83.0294
2014-06-22T00:00:00.000-04,AAPL,-1.2419,-2.2184,156468943.4,83.0097
2014-06-23T00:00:00.000-04,AAPL,25.9526,26.0859,414878608.4,94.1744
2014-06-24T00:00:00.000-04,AAPL,19.6905,21.0732,311280983.1,80.7016
2014-06-25T00:00:00.000-04,AAPL,6.1186,6.1195,1311731942,76.6233
2014-06-26T00:00:00.000-04,AAPL,17.3519,17.5715,80441736.33,86.0671
2014-06-27T00:00:00.000-04,AAPL,26.5951,26.6295,106104881.8,78.2707
2014-06-28T00:00:00.000-04,AAPL,-7.887,-8.0057,216693087.1,73.3609
2014-06-29T00:00:00.000-04,AAPL,23.8316,23.9526,1075183239,77.5789
2014-06-30T00:00:00.000-04,AAPL,9.5278,9.2139,569473574.7,79.6361
2014-07-01T00:00:00.000-04,AAPL,17.8562,15.3844,141457075.9,79.8354
2014-07-02T00:00:00.000-04,AAPL,16.6439,17.4993,58426270.76,79.7317
2014-07-03T00:00:00.000-04,AAPL,19.2,18.6785,92422510.5,79.51
2014-07-04T00:00:00.000-04,AAPL,19.0194,19.3175,95312738.47,54.8472
2014-07-05T00:00:00.000-04,AAPL,20.8467,21.2867,323816712.1,63.5133
2014-07-06T00:00:00.000-04,AAPL,8.4625,8.6875,20887198.94,77.4312
2014-07-07T00:00:00.000-04,AAPL,18.7631,17.542,67577306.11,74.7185
2014-07-08T00:00:00.000-04,AAPL,2.1654,1.9891,113126645.6,81.4641
2014-07-09T00:00:00.000-04,AAPL,-3.0985,-4.2769,41934432.8,84.6046
2014-07-10T00:00:00.000-04,AAPL,26.8838,27.4573,70199732.95,74.6649
2014-07-11T00:00:00.000-04,AAPL,25.2143,26.3714,147914810,76.5024
2014-07-12T00:00:00.000-04,AAPL,-41.7462,-41.9331,20812948.85,78.5846
2014-07-13T00:00:00.000-04,AAPL,21.9231,22.0423,178676106.4,77.8769
2014-07-14T00:00:00.000-04,AAPL,23.3556,20.7135,42491271.18,78.1583
2014-07-15T00:00:00.000-04,AAPL,11.1839,10.934,703495964.9,68.8559
2014-07-16T00:00:00.000-04,AAPL,22.9067,22.5944,537261682.2,67.8665
2014-07-17T00:00:00.000-04,AAPL,-1.3951,-0.5816,1081294483,82.2971
2014-07-18T00:00:00.000-04,AAPL,29.71,30.3453,119691568.3,73.5483
2014-07-19T00:00:00.000-04,AAPL,-9.8351,-9.6658,114426399.3,88.9982
2014-07-20T00:00:00.000-04,AAPL,-18.51,-18.5175,85589477.05,92.875
2014-07-21T00:00:00.000-04,AAPL,21.6951,22.4033,99263890.44,82.0951
2014-07-22T00:00:00.000-04,AAPL,9.7196,10.4982,1550279863,84.3241
2014-07-23T00:00:00.000-04,AAPL,15.754,16.483,328782929.2,86.6303
2014-07-24T00:00:00.000-04,AAPL,25.4899,25.9997,14980792.9,80.2478
2014-07-25T00:00:00.000-04,AAPL,4.5819,5.1978,38503058.76,75.2556
2014-07-26T00:00:00.000-04,AAPL,29.14,29.6124,119224089.4,84.5982
2014-07-27T00:00:00.000-04,AAPL,-1.91,-1.9187,176468766.9,67.8367
2014-07-28T00:00:00.000-04,AAPL,1.4147,1.6534,78206790.02,73.2726
2014-07-29T00:00:00.000-04,AAPL,-51.8858,-52.2594,41442972.95,86.6206
2014-07-30T00:00:00.000-04,AAPL,8.5489,9.0202,393990862.3,63.3426
2014-07-31T00:00:00.000-04,AAPL,11.6409,10.7489,72414179.41,79.1841
2014-08-01T00:00:00.000-04,AAPL,32.0744,31.7183,40751455.7,88.3902
2014-08-02T00:00:00.000-04,AAPL,21.7406,21.7594,38154549.83,73.1609
2014-08-03T00:00:00.000-04,AAPL,16.5923,16.6385,126190771.3,84.3769
2014-08-04T00:00:00.000-04,AAPL,33.6724,34.031,77538735.41,78.6966
2014-08-05T00:00:00.000-04,AAPL,28.3511,28.4196,441750830.7,84.7422
2014-08-06T00:00:00.000-04,AAPL,25.0478,24.8624,88318577.83,76.7717
2014-08-07T00:00:00.000-04,AAPL,-2.3605,-1.6465,11109605.37,82.4093
2014-08-08T00:00:00.000-04,AAPL,9.5756,8.7056,30766040.29,80.74
2014-08-09T00:00:00.000-04,AAPL,16.7538,16.1808,107373945.6,88.5179
2014-08-10T00:00:00.000-04,AAPL,5.0667,5.1141,179326722.6,94.2333
2014-08-11T00:00:00.000-04,AAPL,24.9474,25.354,23987487.96,82.0684
2014-08-12T00:00:00.000-04,AAPL,19.8981,19.7742,47326200.38,85.3952
2014-08-13T00:00:00.000-04,AAPL,-55.7643,-55.8408,31871650.8,91.6357
2014-08-14T00:00:00.000-04,AAPL,25.6138,26.2983,158084173.6,79.95
2014-08-15T00:00:00.000-04,AAPL,10.8155,10.7776,395872971.8,74.5362
2014-08-16T00:00:00.000-04,AAPL,2.1396,2.0615,342751258,79.9521
2014-08-17T00:00:00.000-04,AAPL,-77.9,-77.8875,483440372.8,71.5
2014-08-18T00:00:00.000-04,AAPL,-1.802,-2.5429,57073505.39,78.4102
2014-08-19T00:00:00.000-04,AAPL,17.4182,18.4195,393908922.7,72.1857
2014-08-20T00:00:00.000-04,AAPL,10.0687,10.7342,544668878.1,74.1612
2014-08-21T00:00:00.000-04,AAPL,12.717,14.1181,70614010.38,77.034
2014-08-22T00:00:00.000-04,AAPL,3.6429,4.3633,13420163.45,73.3592
2014-08-23T00:00:00.000-04,AAPL,34.8636,34.6182,1520862.818,65.9364
2014-08-24T00:00:00.000-04,AAPL,1.3037,1.512,1691106742,63.9315
2014-08-25T00:00:00.000-04,AAPL,15.2722,14.8111,890800712.5,60.8289
2014-08-26T00:00:00.000-04,AAPL,13.57,12.4714,422341156.3,74.074
2014-08-27T00:00:00.000-04,AAPL,21.3101,21.5847,79916645.46,90.1416
2014-08-28T00:00:00.000-04,AAPL,6.0547,5.3787,108053333.6,76.684
2014-08-29T00:00:00.000-04,AAPL,-1.2725,-1.0376,37452482.28,68.0697
2014-08-30T00:00:00.000-04,AAPL,14.9895,15.0684,190636870,81.1947
2014-08-31T00:00:00.000-04,AAPL,22.1043,21.9391,286092473.7,76.4391
2014-09-01T00:00:00.000-04,AAPL,26.7803,26.9016,62292723.89,87.3082
2014-09-02T00:00:00.000-04,AAPL,32.6421,32.6283,127589224.2,86.5612
2014-09-03T00:00:00.000-04,AAPL,0.6407,1.646,248522309.4,79.1947
2014-09-04T00:00:00.000-04,AAPL,3.1525,3.3924,1305670060,74.4399
2014-09-05T00:00:00.000-04,AAPL,16.5655,16.5067,81608058.44,73.5958
2014-09-06T00:00:00.000-04,AAPL,9.8098,9.9366,29483286.56,64.8222
2014-09-07T00:00:00.000-04,AAPL,6.605,6.0543,63963846.73,61.45
2014-09-08T00:00:00.000-04,AAPL,16.0968,16.5485,42601407.95,68.5915
2014-09-09T00:00:00.000-04,AAPL,27.0061,26.8135,295597908.2,76.9487
2014-09-10T00:00:00.000-04,AAPL,24.8689,24.8428,128053103.5,80.8127
2014-09-11T00:00:00.000-04,AAPL,26.3429,26.4743,158286264.6,85.0407
2014-09-12T00:00:00.000-04,AAPL,-6.1648,-6.4055,29923940.3,76.4551
2014-09-13T00:00:00.000-04,AAPL,-2.362,-2.1045,40479983.93,88.4205
2014-09-14T00:00:00.000-04,AAPL,2.81,2.45,12549834.03,85.4867
2014-09-15T00:00:00.000-04,AAPL,10.7627,11.1789,38997093.53,73.0069
2014-09-16T00:00:00.000-04,AAPL,10.5793,11.6175,89877040.39,74.9421
2014-09-17T00:00:00.000-04,AAPL,17.6994,17.9797,166078947.2,81.016
2014-09-18T00:00:00.000-04,AAPL,26.7638,27.8786,391992335.4,74.0743
2014-09-19T00:00:00.000-04,AAPL,0.52,0.42,95452953.83,80.2667
2014-09-20T00:00:00.000-04,AAPL,41.4103,40.9346,103119119.3,86.6744
2014-09-21T00:00:00.000-04,AAPL,36.496,36.5068,66929918.6,79.076
2014-09-22T00:00:00.000-04,AAPL,19.4941,19.1344,83283661.68,76.1993
2014-09-23T00:00:00.000-04,AAPL,39.2784,39.5532,39009338.58,81.4667
2014-09-24T00:00:00.000-04,AAPL,17.2036,17.2505,58422354.63,71.5265
2014-09-25T00:00:00.000-04,AAPL,-4.1636,-4.8852,60460358.33,76.8051
2014-09-26T00:00:00.000-04,AAPL,-30.2392,-29.8202,26296389.44,73.5506
2014-09-27T00:00:00.000-04,AAPL,17.4562,17.3792,166493396.4,68.7396
2014-09-28T00:00:00.000-04,AAPL,5.4176,5.1426,97924820.59,73.9235
2014-09-29T00:00:00.000-04,AAPL,4.8056,4.9674,73965754.27,87.8807
2014-09-30T00:00:00.000-04,AAPL,16.5683,16.466,701854671.6,65.62
2014-10-01T00:00:00.000-04,AAPL,23.7871,23.8157,83040129.64,66.895
2014-10-02T00:00:00.000-04,AAPL,25.9561,26.1171,76030156.95,85.9174
2014-10-03T00:00:00.000-04,AAPL,9.9,9.3264,252401720.6,80.5989
2014-10-04T00:00:00.000-04,AAPL,-44.8062,-44.5422,71819502.09,51.3729
2014-10-05T00:00:00.000-04,AAPL,11.8436,11.8897,25542292.87,73.5564
2014-10-06T00:00:00.000-04,AAPL,13.8692,14.7795,66073227,78.5077
2014-10-07T00:00:00.000-04,AAPL,18.2202,17.6482,103863902.1,81.656
2014-10-08T00:00:00.000-04,AAPL,8.9113,8.9768,327717444.8,85.6
2014-10-09T00:00:00.000-04,AAPL,12.3698,12.6951,895559347.6,68.1735
2014-10-10T00:00:00.000-04,AAPL,28.1545,28.572,313723996.1,82.5061
2014-10-11T00:00:00.000-04,AAPL,12.885,11.42,349724449.7,78.805
2014-10-12T00:00:00.000-04,AAPL,13.2308,13.0562,130021464.9,70.3
2014-10-13T00:00:00.000-04,AAPL,33.1781,33.2555,152330407.2,73.9656
2014-10-14T00:00:00.000-04,AAPL,30.6194,31.1141,900856558.4,73.0826
2014-10-15T00:00:00.000-04,AAPL,13.2641,13.2697,311078166.7,62.8103
2014-10-16T00:00:00.000-04,AAPL,11.9471,12.0694,155959396.8,84.1959
2014-10-17T00:00:00.000-04,AAPL,14.9135,15.0033,56984817.9,75.0083
2014-10-18T00:00:00.000-04,AAPL,21.1227,20.0573,113426393.8,74.8545
2014-10-19T00:00:00.000-04,AAPL,29.644,30.2227,22135660.73,72.034
2014-10-20T00:00:00.000-04,AAPL,14.3619,15.2746,424074650.2,80.0643
2014-10-21T00:00:00.000-04,AAPL,5.3312,5.208,29809197.56,77.1279
2014-10-22T00:00:00.000-04,AAPL,11.9155,12.1481,1067994039,81.232
2014-10-23T00:00:00.000-04,AAPL,18.3176,19.5791,500351340.8,78.1582
2014-10-24T00:00:00.000-04,AAPL,8.4842,7.7105,113773486.5,70.9316
2014-10-25T00:00:00.000-04,AAPL,33.9062,35.6219,127226217.4,66.4938
2014-10-26T00:00:00.000-04,AAPL,23.665,23.0612,140206991.3,80.495
2014-10-27T00:00:00.000-04,AAPL,-1.1576,-1.9641,150466930.5,71.6485
2014-10-28T00:00:00.000-04,AAPL,-0.9671,-0.1691,297953242.2,62.2615
2014-10-29T00:00:00.000-04,AAPL,-38.3399,-38.1468,53504229.98,60.7451
2014-10-30T00:00:00.000-04,AAPL,0.9128,0.636,266614442.4,80.2771
2014-10-31T00:00:00.000-04,AAPL,3.6447,3.1763,371045795.8,79.1868
2014-11-01T00:00:00.000-04,AAPL,9.9423,9.9346,131361476.2,87.3731
2014-11-02T00:00:00.000-04,AAPL,34.8441,34.9051,114747586.6,92.0288
2014-11-03T00:00:00.000-05,AAPL,15.1848,16.8571,56541537.13,86.1139
2014-11-04T00:00:00.000-05,AAPL,7.9138,7.5966,70572256.55,90.1138
2014-11-05T00:00:00.000-05,AAPL,-7.3615,-6.6533,66818083.54,76.0231
2014-11-06T00:00:00.000-05,AAPL,-6.1508,-6.3796,74005289.99,61.0635
2014-11-07T00:00:00.000-05,AAPL,17.2579,17.4776,28492849.53,84.0789
2014-11-08T00:00:00.000-05,AAPL,-40.3905,-40.5672,81929547.65,77.1137
2014-11-09T00:00:00.000-05,AAPL,-39.125,-39.3629,166934169.1,74.6321
2014-11-10T00:00:00.000-05,AAPL,-0.1634,0.289,110644914.1,69.5
2014-11-11T00:00:00.000-05,AAPL,5.9156,6.2475,61072709.35,66.873
2014-11-12T00:00:00.000-05,AAPL,-5.0209,-4.8419,276903110.6,75.8209
2014-11-13T00:00:00.000-05,AAPL,24.041,25.4659,82963696.46,75.7179
2014-11-14T00:00:00.000-05,AAPL,4.9944,4.7583,32476212.3,69.5574
2014-11-15T00:00:00.000-05,AAPL,15.5962,19.2558,189307383.3,73.8538
2014-11-16T00:00:00.000-05,AAPL,3.25,2.7483,189589051.3,75.5733
2014-11-17T00:00:00.000-05,AAPL,9.991,9.7398,60550637.12,84.1932
2014-11-18T00:00:00.000-05,AAPL,21.4532,21.9196,79726224.27,80.7596
2014-11-19T00:00:00.000-05,AAPL,13.8203,14.6323,101481237,77.2734
2014-11-20T00:00:00.000-05,AAPL,8.8379,8.5666,1661049441,67.0408
2014-11-21T00:00:00.000-05,AAPL,33.1673,33.5449,446462621.9,71.5082
2014-11-22T00:00:00.000-05,AAPL,10.4933,10.4833,294419094.5,61.2467
2014-11-23T00:00:00.000-05,AAPL,48.0013,47.9721,17000455.14,67.2866
2014-11-24T00:00:00.000-05,AAPL,9.3644,9.7306,264107207.2,76.4038
2014-11-25T00:00:00.000-05,AAPL,-17.3388,-17.7628,1175980296,52.3605
2014-11-26T00:00:00.000-05,AAPL,9.5729,9.4615,85345924.49,69.7388
2014-11-27T00:00:00.000-05,AAPL,-0.3045,-0.3018,63996712.75,81.0523
2014-11-28T00:00:00.000-05,AAPL,16.6265,17.3153,52342984.43,79.4163
2014-11-29T00:00:00.000-05,AAPL,9.75,9.9167,187304448.9,81.9917
2014-11-30T00:00:00.000-05,AAPL,24.9545,25.5345,158187538.4,69.9818
2014-12-01T00:00:00.000-05,AAPL,9.3899,10.4998,117159264.3,81.2022
2014-12-02T00:00:00.000-05,AAPL,15.8238,15.9738,74709050.73,87.6631
2014-12-03T00:00:00.000-05,AAPL,19.1524,19.0468,26833505.62,82.8573
2014-12-04T00:00:00.000-05,AAPL,17.9963,17.7146,85117591.71,82.75
2014-12-05T00:00:00.000-05,AAPL,-13.814,-14.4333,23784647.19,83.5047
2014-12-06T00:00:00.000-05,AAPL,20.7957,21.1826,244981226.9,84.1478
2014-12-07T00:00:00.000-05,AAPL,15.2739,14.3565,283106336.7,82.2087
2014-12-08T00:00:00.000-05,AAPL,44.8102,44.7659,1410742308,67.1085
2014-12-09T00:00:00.000-05,AAPL,24.661,26.6271,148717408.2,71.0102
2014-12-10T00:00:00.000-05,AAPL,18.175,18.4379,358723765.3,72.1592
2014-12-11T00:00:00.000-05,AAPL,22.7863,22.3812,147069743.5,76.898
2014-12-12T00:00:00.000-05,AAPL,9.5448,10.6414,159238957.6,80.1414
2014-12-13T00:00:00.000-05,AAPL,-23.8391,-23.1717,103320434,82.0957
2014-12-14T00:00:00.000-05,AAPL,-9.3156,-5.9791,125190934,61.1969
2014-12-15T00:00:00.000-05,AAPL,14.4185,14.8892,163606054.8,73.1815
2014-12-16T00:00:00.000-05,AAPL,10.9,11.6382,59430398.71,78.5667
2014-12-17T00:00:00.000-05,AAPL,4.6457,4.7549,166961601.9,73.9371
2014-12-18T00:00:00.000-05,AAPL,40.4,40.6,25000000,66.6
2014-12-19T00:00:00.000-05,AAPL,-3.0389,-3.3833,135865562.8,79.9333
2014-12-20T00:00:00.000-05,AAPL,3.5368,3.6316,141884861.4,91.2947
2014-12-21T00:00:00.000-05,AAPL,-17.3453,-17.3428,11312567.28,98.3814
2014-12-22T00:00:00.000-05,AAPL,5.3196,5.9315,129604797.7,84.15
2014-12-23T00:00:00.000-05,AAPL,33.0432,35.0109,161149282.6,71.7795
2014-12-24T00:00:00.000-05,AAPL,2.6542,2.4304,31710232.25,80.5333
2014-12-25T00:00:00.000-05,AAPL,5.6696,5.0783,171921268.7,95.3957
2014-12-26T00:00:00.000-05,AAPL,-3.1784,-3.3778,2336793.093,96.0093
2014-12-27T00:00:00.000-05,AAPL,7.5833,7.8375,37652813.75,80.8458
2014-12-28T00:00:00.000-05,AAPL,-2.1966,-2.1448,697931074.6,90.0793
2014-12-29T00:00:00.000-05,AAPL,5.3367,6.8492,658134059.3,90.2583
2014-12-30T00:00:00.000-05,AAPL,19.6829,17.7349,463157812,78.1
2014-12-31T00:00:00.000-05,AAPL,8.6191,8.8617,83981268.66,83.217
2015-01-01T00:00:00.000-05,AAPL,-0.9687,-0.9625,51002788.06,89.6438
2015-01-02T00:00:00.000-05,AAPL,0.7846,0.8103,36971971.49,78.6333
2015-01-03T00:00:00.000-05,AAPL,-13.3552,-14.681,84990901.72,67.6621
2015-01-04T00:00:00.000-05,AAPL,21.5554,21.5732,87316520.32,66.8339
2015-01-05T00:00:00.000-05,AAPL,-7.1954,-7.4606,100161616.5,75.4538
2015-01-06T00:00:00.000-05,AAPL,46.0319,45.5181,65487984.69,73.9769
2015-01-07T00:00:00.000-05,AAPL,24.879,24.6419,70071115,72.6419
2015-01-08T00:00:00.000-05,AAPL,2.4593,3.051,112279733.2,80.8765
2015-01-09T00:00:00.000-05,AAPL,4.3127,3.7985,495487743.5,60.3394
2015-01-10T00:00:00.000-05,AAPL,6.2073,5.5756,142244869.4,81.5756
2015-01-11T00:00:00.000-05,AAPL,15.9667,16.1611,270705800.4,90.9667
2015-01-12T00:00:00.000-05,AAPL,29.1586,28.3631,84589056.34,78.6517
2015-01-13T00:00:00.000-05,AAPL,16.8818,17.7822,713335702.7,78.5532
2015-01-14T00:00:00.000-05,AAPL,-13.2521,-12.859,1347794048,72.7766
2015-01-15T00:00:00.000-05,AAPL,9.7167,8.9839,277224978.7,76.076
2015-01-16T00:00:00.000-05,AAPL,1.7746,1.5042,125323354.4,74.0119
2015-01-17T00:00:00.000-05,AAPL,-16.045,-18.789,563289010.6,72.29
2015-01-18T00:00:00.000-05,AAPL,26.5391,26.5448,360177524.6,73.1304
2015-01-19T00:00:00.000-05,AAPL,33.9,34.1733,280481719.7,57.8567
2015-01-20T00:00:00.000-05,AAPL,18.5065,16.8554,123199399.3,77.1543
2015-01-21T00:00:00.000-05,AAPL,59.9829,59.9525,835649579.7,73.3966
2015-01-22T00:00:00.000-05,AAPL,28.3806,28.5618,20227187.53,84.3361
2015-01-23T00:00:00.000-05,AAPL,-4.7986,-4.4,482575789.2,84.8917
2015-01-24T00:00:00.000-05,AAPL,14.3,16.2833,228918083.2,83.6111
2015-01-25T00:00:00.000-05,AAPL,22.305,20.9275,145227372.7,80.475
2015-01-26T00:00:00.000-05,AAPL,19.7253,20.4149,304903549.9,82.9067
2015-01-27T00:00:00.000-05,AAPL,12.4313,12.3518,473043556.3,86.2649
2015-01-28T00:00:00.000-05,AAPL,11.0207,11.1343,51838216.28,79.5339
2015-01-29T00:00:00.000-05,AAPL,13.6265,14.6343,49984741.7,77.4485
2015-01-30T00:00:00.000-05,AAPL,17.208,17.3207,35860743.28,91.2374
2015-01-31T00:00:00.000-05,AAPL,23.0047,23.5781,111105678.7,91.1
2015-02-01T00:00:00.000-05,AAPL,64.5608,64.551,12417933.49,98.0686
2015-02-02T00:00:00.000-05,AAPL,28.4917,29.5467,10445790.2,80.1867
2015-02-03T00:00:00.000-05,AAPL,-0.8879,-1.0299,23637009.24,79.8132
2015-02-04T00:00:00.000-05,AAPL,5.4362,5.8602,97877558.78,74.1008
2015-02-05T00:00:00.000-05,AAPL,-1.7679,-1.2679,65334621.45,83.0462
2015-02-06T00:00:00.000-05,AAPL,0.1033,-0.1113,403927335.6,78.62
2015-02-07T00:00:00.000-05,AAPL,0.625,0.3836,463811151.2,77.3179
2015-02-08T00:00:00.000-05,AAPL,-8.7143,-8.3733,686439011.7,69.6667
2015-02-09T00:00:00.000-05,AAPL,22.6115,23.3859,77565292.9,85.7577
2015-02-10T00:00:00.000-05,AAPL,21.305,21.1612,183411066.6,74.565
2015-02-11T00:00:00.000-05,AAPL,46.3273,46.3821,216769408.6,82.2727
2015-02-12T00:00:00.000-05,AAPL,25.2924,24.842,128651605.4,62.7561
2015-02-13T00:00:00.000-05,AAPL,4.5852,4.7284,281189733.7,64.5642
2015-02-14T00:00:00.000-05,AAPL,49.3969,49.7362,68349144.89,82.8554
2015-02-15T00:00:00.000-05,AAPL,91.7,91.7,6399689.75,100
2015-02-16T00:00:00.000-05,AAPL,82.2173,82.4347,6687597.665,60.8451
2015-02-17T00:00:00.000-05,AAPL,17.8193,18.2456,199184887.8,73.3912
2015-02-18T00:00:00.000-05,AAPL,0.0634,-0.341,639860682.8,71.4269
2015-02-19T00:00:00.000-05,AAPL,1.6988,2.0843,269192762.4,71.4568
2015-02-20T00:00:00.000-05,AAPL,18.8881,19.3229,170426206.8,75.9695
2015-02-21T00:00:00.000-05,AAPL,-61.6438,-61.6381,77927577.9,93.2729
2015-02-22T00:00:00.000-05,AAPL,-73.5573,-73.6816,18925858.61,96.9854
2015-02-23T00:00:00.000-05,AAPL,18.6785,19.0405,335995423.2,78.6418
2015-02-24T00:00:00.000-05,AAPL,24.406,25.4333,120255420.2,77.4024
2015-02-25T00:00:00.000-05,AAPL,4.2947,4.1053,25780696.02,73.9421
2015-02-26T00:00:00.000-05,AAPL,17.8376,17.6138,58463385.13,85.2194
2015-02-27T00:00:00.000-05,AAPL,17.4731,17.5654,211129778.8,69.1731
2015-02-28T00:00:00.000-05,AAPL,26.0619,27.1167,809264344.7,64.5762
2015-03-01T00:00:00.000-05,AAPL,-15.8613,-15.8737,21245631.62,88.2182
2015-03-02T00:00:00.000-05,AAPL,15.5487,15.6411,181386609.1,68.7393
2015-03-03T00:00:00.000-05,AAPL,11.8835,12.6231,881721084.4,61.8462
2015-03-04T00:00:00.000-05,AAPL,6.904,7.2385,293457321.4,72.427
2015-03-05T00:00:00.000-05,AAPL,5.9532,5.4152,175401034.2,74.4653
2015-03-06T00:00:00.000-05,AAPL,2.2194,2.8041,343135266.1,75.0881
2015-03-07T00:00:00.000-05,AAPL,27.3951,25.8866,491069950.1,72.739
2015-03-08T00:00:00.000-05,AAPL,-50.8119,-50.7545,10583749.97,93.5752
2015-03-09T00:00:00.000-04,AAPL,-27.3264,-27.1574,59740734.96,85.4166
2015-03-10T00:00:00.000-04,AAPL,-12.1039,-12.1547,91645743.81,64.7487
2015-03-11T00:00:00.000-04,AAPL,9.1628,8.948,81423249.73,76.3686
2015-03-12T00:00:00.000-04,AAPL,33.2012,33.15,72015449.29,76.7975
2015-03-13T00:00:00.000-04,AAPL,25.4937,25.381,118657040.8,79.6228
2015-03-14T00:00:00.000-04,AAPL,20.525,20.4391,781089369.8,82.3625
2015-03-15T00:00:00.000-04,AAPL,-13.0621,-13.2741,521049274.1,69.7552
2015-03-16T00:00:00.000-04,AAPL,21.2169,21.7235,242038993.2,77.7277
2015-03-17T00:00:00.000-04,AAPL,4.0344,5.0795,877881651.7,72.9541
2015-03-18T00:00:00.000-04,AAPL,28.5232,28.6147,55174934.37,83.5326
2015-03-19T00:00:00.000-04,AAPL,17.8216,16.2585,67697901.15,71.6227
2015-03-20T00:00:00.000-04,AAPL,6.6208,5.2747,47409255.66,70.3887
2015-03-21T00:00:00.000-04,AAPL,27.98,27.485,42202330.45,75.805
2015-03-22T00:00:00.000-04,AAPL,58.0978,58.7019,10187358.76,59.0387
2015-03-23T00:00:00.000-04,AAPL,42.6201,43.0107,141907633.1,67.9634
2015-03-24T00:00:00.000-04,AAPL,18.6529,18.8093,39148711.6,70.1343
2015-03-25T00:00:00.000-04,AAPL,21.559,21.2587,65789193.18,69.6836
2015-03-26T00:00:00.000-04,AAPL,13.9031,13.7629,56078863.5,69.2643
2015-03-27T00:00:00.000-04,AAPL,-5.7867,-8.3089,19952604.2,63.5
2015-03-28T00:00:00.000-04,AAPL,15.4111,17.71,138989080.1,70.8778
2015-03-29T00:00:00.000-04,AAPL,-0.5643,0.0875,826035900.5,79.9321
2015-03-30T00:00:00.000-04,AAPL,36.1318,35.8808,310790791,72.1647
2015-03-31T00:00:00.000-04,AAPL,32.5464,32.5988,193170726.4,88.5257
2015-04-01T00:00:00.000-04,AAPL,9.3232,8.4978,181968407.3,76.5841
2015-04-02T00:00:00.000-04,AAPL,21.1328,21.5806,487234612.2,78.3716
2015-04-03T00:00:00.000-04,AAPL,19.1082,18.9112,131894960,71.6265
2015-04-04T00:00:00.000-04,AAPL,29.766,29.6546,39801645.12,56.0164
2015-04-05T00:00:00.000-04,AAPL,12.0972,11.7212,42146139.26,51.995
2015-04-06T00:00:00.000-04,AAPL,17.2902,17.321,78204782.84,73.7059
2015-04-07T00:00:00.000-04,AAPL,-2.7851,-3.0517,17852005.92,81.0977
2015-04-08T00:00:00.000-04,AAPL,4.7541,4.5825,36655051.34,76.0459
2015-04-09T00:00:00.000-04,AAPL,0.102,-0.2659,22134194.82,72.2918
2015-04-10T00:00:00.000-04,AAPL,-3.4431,-3.4595,36593757.38,86.1477
2015-04-11T00:00:00.000-04,AAPL,23.4684,22.7737,15201360.47,85.7737
2015-04-12T00:00:00.000-04,AAPL,36.1978,36.1051,21415175.64,64.2111
2015-04-13T00:00:00.000-04,AAPL,34.1266,34.0968,9961088.605,62.6613
2015-04-14T00:00:00.000-04,AAPL,17.6512,18.3732,96815705.56,75.0268
2015-04-15T00:00:00.000-04,AAPL,10.2281,10.9272,16294325.13,71.1844
2015-04-16T00:00:00.000-04,AAPL,18.249,18.2929,60646439.63,74.0184
2015-04-17T00:00:00.000-04,AAPL,25.55,25.5636,5830210.455,74.2909
2015-04-18T00:00:00.000-04,AAPL,37.104,36.872,5703276.56,80.38
2015-04-19T00:00:00.000-04,AAPL,78.3053,78.086,9592017.772,98.4965
2015-04-20T00:00:00.000-04,AAPL,43.9941,44.3044,697254993.5,51.0971
2015-04-21T00:00:00.000-04,AAPL,26.3942,27.3071,371741781.8,71.1519
2015-04-22T00:00:00.000-04,AAPL,12.2904,12.094,282116237.8,48.054
2015-04-23T00:00:00.000-04,AAPL,30.9865,30.8035,150267125.6,83.1189
2015-04-24T00:00:00.000-04,AAPL,13.5915,13.1617,29828414.83,81.8
2015-04-25T00:00:00.000-04,AAPL,31.92,31.358,35454106.57,82.0429
2015-04-26T00:00:00.000-04,AAPL,15.1321,14.1605,39525005.9,69.225
2015-04-27T00:00:00.000-04,AAPL,7.9815,8.0219,166351787.4,81.0531
2015-04-28T00:00:00.000-04,AAPL,6.2303,6.4461,36431644.38,80.9147
2015-04-29T00:00:00.000-04,AAPL,6.4,5.8692,343359566.3,81.425
2015-04-30T00:00:00.000-04,AAPL,38.4791,38.8223,49191986.34,64.586
2015-05-01T00:00:00.000-04,AAPL,34.9994,35.4346,6979138.934,91.9605
2015-05-02T00:00:00.000-04,AAPL,28.7286,28.0464,2562277.393,78.3143
2015-05-03T00:00:00.000-04,AAPL,81.3118,81.1276,23616237.59,54.868
2015-05-04T00:00:00.000-04,AAPL,16.048,15.0652,9592450.72,74.16
2015-05-05T00:00:00.000-04,AAPL,32.7686,31.3229,22113687.49,77.9765
2015-05-06T00:00:00.000-04,AAPL,28.054,29.042,15079750.84,77.458
2015-05-07T00:00:00.000-04,AAPL,26.622,26.77,8173137.74,69.508
2015-05-08T00:00:00.000-04,AAPL,15.4957,15.3913,81452526.22,56.8261
2015-05-09T00:00:00.000-04,AAPL,2.175,1.725,1398483778,76.5667
